




Time (Second)	Temperature (K)	Field 1 	Field 2 	Field 3 	Gate Voltage (Volt)	SR510 No. 1 (Ohm}	SR510 No. 2 (Ohm}	Empty	Empty	Leakage Current
1.255000E+0	3.538000E+0	5.000000E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.900000E+2	4.445000E+3	0.000000E+0	0.000000E+0	-2.037881E-10
3.269000E+0	3.540000E+0	4.998700E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.885000E+2	4.430000E+3	0.000000E+0	0.000000E+0	-5.463455E-11
5.276000E+0	3.541000E+0	4.991500E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.835000E+2	4.420000E+3	0.000000E+0	0.000000E+0	-2.916928E-11
7.284000E+0	3.542000E+0	4.984500E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.775000E+2	4.410000E+3	0.000000E+0	0.000000E+0	2.894657E-12
9.294000E+0	3.543000E+0	4.978400E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.710000E+2	4.400000E+3	0.000000E+0	0.000000E+0	3.686257E-11
1.129900E+1	3.544000E+0	4.970600E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.640000E+2	4.395000E+3	0.000000E+0	0.000000E+0	2.933304E-11
1.330200E+1	3.546000E+0	4.964700E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.565000E+2	4.380000E+3	0.000000E+0	0.000000E+0	1.245476E-11
1.531000E+1	3.548000E+0	4.957600E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.490000E+2	4.375000E+3	0.000000E+0	0.000000E+0	2.793729E-11
1.731800E+1	3.549000E+0	4.950800E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.410000E+2	4.370000E+3	0.000000E+0	0.000000E+0	4.011949E-11
1.932700E+1	3.550000E+0	4.944700E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.330000E+2	4.360000E+3	0.000000E+0	0.000000E+0	4.616887E-11
2.133300E+1	3.551000E+0	4.937800E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.240000E+2	4.350000E+3	0.000000E+0	0.000000E+0	5.090631E-11
2.333600E+1	3.553000E+0	4.930700E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.150000E+2	4.345000E+3	0.000000E+0	0.000000E+0	4.646472E-11
2.531500E+1	3.554000E+0	4.924900E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.060000E+2	4.345000E+3	0.000000E+0	0.000000E+0	-2.543801E-10
2.732200E+1	3.555000E+0	4.917800E+0	0.000000E+0	0.000000E+0	5.000000E-1	1.965000E+2	4.335000E+3	0.000000E+0	0.000000E+0	-2.309031E-10
2.933300E+1	3.557000E+0	4.910900E+0	0.000000E+0	0.000000E+0	5.000000E-1	1.865000E+2	4.330000E+3	0.000000E+0	0.000000E+0	-1.585260E-10
3.131100E+1	3.558000E+0	4.904600E+0	0.000000E+0	0.000000E+0	5.000000E-1	1.765000E+2	4.310000E+3	0.000000E+0	0.000000E+0	-3.183394E-10
3.332200E+1	3.560000E+0	4.897700E+0	0.000000E+0	0.000000E+0	5.000000E-1	1.665000E+2	4.305000E+3	0.000000E+0	0.000000E+0	-3.377568E-10
3.532800E+1	3.561000E+0	4.891700E+0	0.000000E+0	0.000000E+0	5.000000E-1	1.555000E+2	4.300000E+3	0.000000E+0	0.000000E+0	-3.364451E-10
3.730600E+1	3.562000E+0	4.884800E+0	0.000000E+0	0.000000E+0	5.000000E-1	1.465000E+2	4.300000E+3	0.000000E+0	0.000000E+0	-5.924505E-11
