




Time (Second)	Temperature (K)	Field 1 	Field 2 	Field 3 	Gate Voltage (Volt)	SR510 No. 1 (Ohm}	SR510 No. 2 (Ohm}	Empty	Empty	Leakage Current
2.357500E+1	3.452000E+0	5.431000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	5.155000E+2	1.234000E+4	0.000000E+0	0.000000E+0	-3.578553E-10
2.557700E+1	3.453000E+0	5.424600E+0	0.000000E+0	0.000000E+0	-5.000000E-1	5.285000E+2	1.233000E+4	0.000000E+0	0.000000E+0	-2.409709E-10
2.761000E+1	3.454000E+0	5.417500E+0	0.000000E+0	0.000000E+0	-5.000000E-1	5.425000E+2	1.231000E+4	0.000000E+0	0.000000E+0	-6.410105E-10
2.964200E+1	3.456000E+0	5.410700E+0	0.000000E+0	0.000000E+0	-5.000000E-1	5.560000E+2	1.228500E+4	0.000000E+0	0.000000E+0	1.021266E-11
3.164800E+1	3.457000E+0	5.403800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	5.700000E+2	1.228000E+4	0.000000E+0	0.000000E+0	3.415493E-11
3.368200E+1	3.458000E+0	5.396700E+0	0.000000E+0	0.000000E+0	-5.000000E-1	5.835000E+2	1.230000E+4	0.000000E+0	0.000000E+0	-6.597131E-11
3.571400E+1	3.460000E+0	5.390900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	5.980000E+2	1.225500E+4	0.000000E+0	0.000000E+0	-6.630976E-10
3.772000E+1	3.461000E+0	5.383800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	6.120000E+2	1.224000E+4	0.000000E+0	0.000000E+0	-6.601781E-10
3.975200E+1	3.463000E+0	5.376900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	6.255000E+2	1.225500E+4	0.000000E+0	0.000000E+0	-1.534077E-10
4.178200E+1	3.464000E+0	5.370800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	6.400000E+2	1.224000E+4	0.000000E+0	0.000000E+0	1.126657E-10
4.378700E+1	3.465000E+0	5.364000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	6.545000E+2	1.222500E+4	0.000000E+0	0.000000E+0	1.214643E-10
4.579100E+1	3.467000E+0	5.357900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	6.685000E+2	1.221000E+4	0.000000E+0	0.000000E+0	1.245100E-10
4.782500E+1	3.468000E+0	5.351000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	6.830000E+2	1.218500E+4	0.000000E+0	0.000000E+0	-5.751299E-10
4.982900E+1	3.470000E+0	5.344100E+0	0.000000E+0	0.000000E+0	-5.000000E-1	6.975000E+2	1.216500E+4	0.000000E+0	0.000000E+0	-5.548623E-10
5.183500E+1	3.471000E+0	5.337900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	7.125000E+2	1.215500E+4	0.000000E+0	0.000000E+0	-5.392065E-10
5.386900E+1	3.473000E+0	5.329800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	7.270000E+2	1.216500E+4	0.000000E+0	0.000000E+0	-4.630442E-10
5.587800E+1	3.474000E+0	5.323800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	7.410000E+2	1.215000E+4	0.000000E+0	0.000000E+0	-3.494774E-10
5.788200E+1	3.475000E+0	5.316800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	7.555000E+2	1.214000E+4	0.000000E+0	0.000000E+0	-3.904359E-10
5.991700E+1	3.477000E+0	5.309800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	7.685000E+2	1.210500E+4	0.000000E+0	0.000000E+0	1.312356E-10
6.192000E+1	3.478000E+0	5.304000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	7.830000E+2	1.208500E+4	0.000000E+0	0.000000E+0	1.421919E-10
6.392400E+1	3.480000E+0	5.297000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	7.970000E+2	1.206000E+4	0.000000E+0	0.000000E+0	1.411342E-10
6.595900E+1	3.481000E+0	5.290100E+0	0.000000E+0	0.000000E+0	-5.000000E-1	8.105000E+2	1.204000E+4	0.000000E+0	0.000000E+0	-4.968095E-10
6.797400E+1	3.482000E+0	5.284000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	8.245000E+2	1.202500E+4	0.000000E+0	0.000000E+0	-6.403758E-10
6.998000E+1	3.484000E+0	5.277100E+0	0.000000E+0	0.000000E+0	-5.000000E-1	8.380000E+2	1.201000E+4	0.000000E+0	0.000000E+0	-6.446916E-10
7.201800E+1	3.485000E+0	5.270000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	8.520000E+2	1.200000E+4	0.000000E+0	0.000000E+0	-7.540468E-11
7.402600E+1	3.486000E+0	5.264100E+0	0.000000E+0	0.000000E+0	-5.000000E-1	8.655000E+2	1.198000E+4	0.000000E+0	0.000000E+0	-6.073225E-12
7.603100E+1	3.488000E+0	5.256700E+0	0.000000E+0	0.000000E+0	-5.000000E-1	8.780000E+2	1.196500E+4	0.000000E+0	0.000000E+0	-2.756206E-11
7.806600E+1	3.489000E+0	5.250900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	8.920000E+2	1.197500E+4	0.000000E+0	0.000000E+0	-7.633516E-11
8.006900E+1	3.491000E+0	5.243800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	9.045000E+2	1.195000E+4	0.000000E+0	0.000000E+0	3.782696E-12
8.210300E+1	3.492000E+0	5.237000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	9.175000E+2	1.190500E+4	0.000000E+0	0.000000E+0	-6.589934E-10
8.410700E+1	3.493000E+0	5.230900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	9.300000E+2	1.188000E+4	0.000000E+0	0.000000E+0	-6.568777E-10
8.611100E+1	3.495000E+0	5.224000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	9.430000E+2	1.186000E+4	0.000000E+0	0.000000E+0	-6.365253E-10
8.814600E+1	3.496000E+0	5.216800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	9.555000E+2	1.186000E+4	0.000000E+0	0.000000E+0	-1.985428E-10
9.015300E+1	3.497000E+0	5.210000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	9.670000E+2	1.185000E+4	0.000000E+0	0.000000E+0	-1.494315E-10
9.215700E+1	3.498000E+0	5.203100E+0	0.000000E+0	0.000000E+0	-5.000000E-1	9.795000E+2	1.183000E+4	0.000000E+0	0.000000E+0	-1.795921E-10
9.415900E+1	3.500000E+0	5.197100E+0	0.000000E+0	0.000000E+0	-5.000000E-1	9.905000E+2	1.181500E+4	0.000000E+0	0.000000E+0	-2.980772E-10
9.619400E+1	3.501000E+0	5.190200E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.002000E+3	1.178000E+4	0.000000E+0	0.000000E+0	9.781845E-11
9.819700E+1	3.503000E+0	5.183000E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.014000E+3	1.176000E+4	0.000000E+0	0.000000E+0	1.203223E-10
1.002010E+2	3.504000E+0	5.177200E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.025500E+3	1.173500E+4	0.000000E+0	0.000000E+0	1.255677E-10
1.022050E+2	3.506000E+0	5.170100E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.036500E+3	1.171000E+4	0.000000E+0	0.000000E+0	1.309399E-10
1.042110E+2	3.506000E+0	5.163200E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.047500E+3	1.168500E+4	0.000000E+0	0.000000E+0	1.296709E-10
1.062160E+2	3.508000E+0	5.157200E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.058000E+3	1.167500E+4	0.000000E+0	0.000000E+0	1.289517E-10
1.082240E+2	3.509000E+0	5.150300E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.069000E+3	1.166500E+4	0.000000E+0	0.000000E+0	1.147384E-10
1.102300E+2	3.511000E+0	5.143400E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.079500E+3	1.163500E+4	0.000000E+0	0.000000E+0	1.163884E-10
1.122650E+2	3.512000E+0	5.137300E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.090000E+3	1.160000E+4	0.000000E+0	0.000000E+0	-5.764416E-10
1.142720E+2	3.513000E+0	5.130400E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.100000E+3	1.158000E+4	0.000000E+0	0.000000E+0	-5.923512E-10
1.162760E+2	3.515000E+0	5.123300E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.110500E+3	1.156000E+4	0.000000E+0	0.000000E+0	-5.705603E-10
1.182890E+2	3.516000E+0	5.117500E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.120000E+3	1.153500E+4	0.000000E+0	0.000000E+0	-6.368639E-10
1.202920E+2	3.517000E+0	5.110400E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.130000E+3	1.151500E+4	0.000000E+0	0.000000E+0	-6.246781E-10
1.222950E+2	3.518000E+0	5.103500E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.139500E+3	1.150000E+4	0.000000E+0	0.000000E+0	-5.915050E-10
1.242990E+2	3.520000E+0	5.097400E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.149000E+3	1.148000E+4	0.000000E+0	0.000000E+0	-5.674291E-10
1.263340E+2	3.521000E+0	5.090500E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.158000E+3	1.148500E+4	0.000000E+0	0.000000E+0	-3.000230E-10
1.283390E+2	3.522000E+0	5.084400E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.167000E+3	1.146500E+4	0.000000E+0	0.000000E+0	-3.150822E-10
1.303430E+2	3.524000E+0	5.077600E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.175500E+3	1.145000E+4	0.000000E+0	0.000000E+0	-3.589977E-10
1.323420E+2	3.525000E+0	5.070500E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.184500E+3	1.142500E+4	0.000000E+0	0.000000E+0	-5.142000E-10
1.343430E+2	3.527000E+0	5.064700E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.192500E+3	1.139000E+4	0.000000E+0	0.000000E+0	-5.678099E-10
1.363480E+2	3.528000E+0	5.057600E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.200500E+3	1.137500E+4	0.000000E+0	0.000000E+0	-5.752147E-10
1.383510E+2	3.529000E+0	5.050700E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.209500E+3	1.135000E+4	0.000000E+0	0.000000E+0	-5.933670E-10
1.403570E+2	3.530000E+0	5.044600E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.217500E+3	1.133500E+4	0.000000E+0	0.000000E+0	-5.870198E-10
1.423960E+2	3.532000E+0	5.036700E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.225500E+3	1.130500E+4	0.000000E+0	0.000000E+0	4.168452E-11
1.444080E+2	3.533000E+0	5.029900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.233000E+3	1.128000E+4	0.000000E+0	0.000000E+0	6.985726E-11
1.464100E+2	3.535000E+0	5.023800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.240500E+3	1.126000E+4	0.000000E+0	0.000000E+0	5.949324E-11
1.484140E+2	3.536000E+0	5.016900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.248000E+3	1.123500E+4	0.000000E+0	0.000000E+0	4.388448E-11
1.504180E+2	3.537000E+0	5.009800E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.254500E+3	1.121500E+4	0.000000E+0	0.000000E+0	3.297052E-11
1.524180E+2	3.538000E+0	5.003900E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.262000E+3	1.121000E+4	0.000000E+0	0.000000E+0	-2.164011E-11
1.544180E+2	3.538000E+0	5.000100E+0	0.000000E+0	0.000000E+0	-5.000000E-1	1.266500E+3	1.121000E+4	0.000000E+0	0.000000E+0	-1.247700E-10
