




Time (Second)	Temperature (K)	Field 1 	Field 2 	Field 3 	Gate Voltage (Volt)	SR510 No. 1 (Ohm}	SR510 No. 2 (Ohm}	Empty	Empty	Leakage Current
1.251000E+0	3.452000E+0	5.500000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.545000E+2	4.990000E+3	0.000000E+0	0.000000E+0	-7.062356E-11
3.259000E+0	3.453000E+0	5.498500E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.550000E+2	4.980000E+3	0.000000E+0	0.000000E+0	2.112702E-11
5.267000E+0	3.454000E+0	5.491700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.555000E+2	4.975000E+3	0.000000E+0	0.000000E+0	8.246406E-11
7.275000E+0	3.455000E+0	5.484900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.560000E+2	4.965000E+3	0.000000E+0	0.000000E+0	1.189699E-10
9.283000E+0	3.457000E+0	5.478900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.560000E+2	4.965000E+3	0.000000E+0	0.000000E+0	1.617788E-10
1.129100E+1	3.458000E+0	5.471900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.570000E+2	4.950000E+3	0.000000E+0	0.000000E+0	1.761614E-10
1.329900E+1	3.459000E+0	5.464900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.570000E+2	4.950000E+3	0.000000E+0	0.000000E+0	1.901629E-10
1.530500E+1	3.461000E+0	5.459200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.575000E+2	4.940000E+3	0.000000E+0	0.000000E+0	1.940123E-10
1.731100E+1	3.462000E+0	5.451700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.580000E+2	4.930000E+3	0.000000E+0	0.000000E+0	1.893593E-10
1.931500E+1	3.463000E+0	5.444900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.580000E+2	4.925000E+3	0.000000E+0	0.000000E+0	1.883018E-10
2.131900E+1	3.465000E+0	5.438800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.585000E+2	4.920000E+3	0.000000E+0	0.000000E+0	1.833103E-10
2.332300E+1	3.466000E+0	5.432000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.595000E+2	4.905000E+3	0.000000E+0	0.000000E+0	1.803068E-10
2.530200E+1	3.467000E+0	5.424900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.595000E+2	4.915000E+3	0.000000E+0	0.000000E+0	-3.160974E-10
2.731000E+1	3.469000E+0	5.419000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.600000E+2	4.905000E+3	0.000000E+0	0.000000E+0	-2.667319E-10
2.931800E+1	3.470000E+0	5.411900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.600000E+2	4.900000E+3	0.000000E+0	0.000000E+0	-2.021381E-10
3.129800E+1	3.472000E+0	5.406100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.605000E+2	4.880000E+3	0.000000E+0	0.000000E+0	-4.412536E-10
3.331000E+1	3.473000E+0	5.398900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.605000E+2	4.880000E+3	0.000000E+0	0.000000E+0	-4.791234E-10
3.531600E+1	3.475000E+0	5.392100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.610000E+2	4.870000E+3	0.000000E+0	0.000000E+0	-4.759076E-10
3.729400E+1	3.476000E+0	5.386000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.610000E+2	4.870000E+3	0.000000E+0	0.000000E+0	-5.518372E-11
3.930200E+1	3.477000E+0	5.379200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.855000E+3	0.000000E+0	0.000000E+0	-1.395745E-10
4.131200E+1	3.479000E+0	5.372100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.850000E+3	0.000000E+0	0.000000E+0	-2.555221E-10
4.329100E+1	3.480000E+0	5.366300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.845000E+3	0.000000E+0	0.000000E+0	1.742154E-10
4.527000E+1	3.482000E+0	5.359100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.845000E+3	0.000000E+0	0.000000E+0	-2.548030E-10
4.727900E+1	3.483000E+0	5.353100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.830000E+3	0.000000E+0	0.000000E+0	-1.740077E-10
4.925800E+1	3.484000E+0	5.345900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.815000E+3	0.000000E+0	0.000000E+0	-4.449771E-10
5.123700E+1	3.486000E+0	5.339100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.820000E+3	0.000000E+0	0.000000E+0	6.554368E-11
5.324600E+1	3.487000E+0	5.333000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.815000E+3	0.000000E+0	0.000000E+0	-2.443074E-11
5.522600E+1	3.489000E+0	5.326100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.795000E+3	0.000000E+0	0.000000E+0	1.052220E-10
5.720500E+1	3.490000E+0	5.319100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.800000E+3	0.000000E+0	0.000000E+0	-4.076150E-10
5.921800E+1	3.492000E+0	5.313200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.790000E+3	0.000000E+0	0.000000E+0	-2.570873E-10
6.119800E+1	3.493000E+0	5.306100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.780000E+3	0.000000E+0	0.000000E+0	-4.052032E-10
6.317800E+1	3.494000E+0	5.299200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.780000E+3	0.000000E+0	0.000000E+0	8.711729E-11
6.518700E+1	3.496000E+0	5.293200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.775000E+3	0.000000E+0	0.000000E+0	3.758255E-11
6.716500E+1	3.497000E+0	5.286300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.760000E+3	0.000000E+0	0.000000E+0	2.201569E-11
6.914400E+1	3.499000E+0	5.280000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.755000E+3	0.000000E+0	0.000000E+0	-4.426498E-10
7.112400E+1	3.500000E+0	5.274100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.745000E+3	0.000000E+0	0.000000E+0	-1.712582E-10
7.313700E+1	3.501000E+0	5.266000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.735000E+3	0.000000E+0	0.000000E+0	-3.288723E-10
7.511600E+1	3.503000E+0	5.260200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.735000E+3	0.000000E+0	0.000000E+0	1.258654E-10
7.709600E+1	3.504000E+0	5.254100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.610000E+2	4.730000E+3	0.000000E+0	0.000000E+0	-1.185509E-10
7.910600E+1	3.506000E+0	5.247200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.610000E+2	4.720000E+3	0.000000E+0	0.000000E+0	-6.114248E-12
8.111200E+1	3.507000E+0	5.241100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.605000E+2	4.705000E+3	0.000000E+0	0.000000E+0	-1.364389E-11
8.309700E+1	3.508000E+0	5.234100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.600000E+2	4.705000E+3	0.000000E+0	0.000000E+0	-3.943711E-10
8.507600E+1	3.509000E+0	5.226800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.595000E+2	4.695000E+3	0.000000E+0	0.000000E+0	-2.273072E-10
8.705600E+1	3.511000E+0	5.221100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.585000E+2	4.685000E+3	0.000000E+0	0.000000E+0	1.391053E-10
8.906500E+1	3.512000E+0	5.213900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.580000E+2	4.685000E+3	0.000000E+0	0.000000E+0	1.158817E-10
9.104800E+1	3.514000E+0	5.207100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.580000E+2	4.675000E+3	0.000000E+0	0.000000E+0	-5.763745E-11
9.302700E+1	3.515000E+0	5.200900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.575000E+2	4.670000E+3	0.000000E+0	0.000000E+0	-4.218743E-10
9.500800E+1	3.516000E+0	5.194100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.570000E+2	4.655000E+3	0.000000E+0	0.000000E+0	-1.045915E-10
9.703400E+1	3.518000E+0	5.187100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.560000E+2	4.650000E+3	0.000000E+0	0.000000E+0	-4.101538E-10
9.901800E+1	3.519000E+0	5.180700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.550000E+2	4.650000E+3	0.000000E+0	0.000000E+0	-8.018372E-11
1.010830E+2	3.520000E+0	5.173600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.535000E+2	4.630000E+3	0.000000E+0	0.000000E+0	7.349643E-11
1.030600E+2	3.522000E+0	5.167800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.530000E+2	4.630000E+3	0.000000E+0	0.000000E+0	-3.842162E-10
1.050600E+2	3.523000E+0	5.160800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.520000E+2	4.625000E+3	0.000000E+0	0.000000E+0	-4.052878E-10
1.070650E+2	3.524000E+0	5.154000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.505000E+2	4.620000E+3	0.000000E+0	0.000000E+0	-4.019451E-10
1.090520E+2	3.526000E+0	5.147900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.495000E+2	4.605000E+3	0.000000E+0	0.000000E+0	-2.463427E-10
1.110650E+2	3.527000E+0	5.141000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.480000E+2	4.595000E+3	0.000000E+0	0.000000E+0	-3.511699E-10
1.130920E+2	3.528000E+0	5.134000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.460000E+2	4.595000E+3	0.000000E+0	0.000000E+0	-3.136862E-10
1.150790E+2	3.529000E+0	5.128000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.445000E+2	4.575000E+3	0.000000E+0	0.000000E+0	-3.808734E-10
1.170590E+2	3.531000E+0	5.121100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.425000E+2	4.580000E+3	0.000000E+0	0.000000E+0	1.364034E-11
1.190520E+2	3.532000E+0	5.114800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.410000E+2	4.560000E+3	0.000000E+0	0.000000E+0	9.803089E-11
1.210290E+2	3.533000E+0	5.107800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.385000E+2	4.570000E+3	0.000000E+0	0.000000E+0	-2.492615E-10
1.230080E+2	3.535000E+0	5.100900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.375000E+2	4.545000E+3	0.000000E+0	0.000000E+0	-3.278148E-10
1.249840E+2	3.536000E+0	5.094600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.350000E+2	4.545000E+3	0.000000E+0	0.000000E+0	7.539985E-11
1.269880E+2	3.537000E+0	5.087600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.330000E+2	4.530000E+3	0.000000E+0	0.000000E+0	8.043377E-11
1.289640E+2	3.539000E+0	5.080900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.305000E+2	4.530000E+3	0.000000E+0	0.000000E+0	-2.256998E-10
1.309410E+2	3.540000E+0	5.074900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.280000E+2	4.510000E+3	0.000000E+0	0.000000E+0	-3.142784E-10
1.329190E+2	3.541000E+0	5.068000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.250000E+2	4.520000E+3	0.000000E+0	0.000000E+0	5.907166E-11
1.349250E+2	3.543000E+0	5.061000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.225000E+2	4.505000E+3	0.000000E+0	0.000000E+0	4.985001E-11
1.369140E+2	3.544000E+0	5.055300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.195000E+2	4.485000E+3	0.000000E+0	0.000000E+0	3.149150E-11
1.388960E+2	3.545000E+0	5.048100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.165000E+2	4.485000E+3	0.000000E+0	0.000000E+0	-3.224425E-10
1.409210E+2	3.546000E+0	5.042300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.125000E+2	4.470000E+3	0.000000E+0	0.000000E+0	-9.329204E-12
1.429140E+2	3.548000E+0	5.035100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.085000E+2	4.470000E+3	0.000000E+0	0.000000E+0	-2.143208E-10
1.449400E+2	3.549000E+0	5.028300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.050000E+2	4.450000E+3	0.000000E+0	0.000000E+0	6.034062E-11
1.469200E+2	3.551000E+0	5.022300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.010000E+2	4.450000E+3	0.000000E+0	0.000000E+0	-2.698622E-10
1.489230E+2	3.552000E+0	5.015100E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.955000E+2	4.450000E+3	0.000000E+0	0.000000E+0	-3.015035E-10
1.509000E+2	3.553000E+0	5.007900E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.910000E+2	4.430000E+3	0.000000E+0	0.000000E+0	-2.213850E-10
1.528820E+2	3.554000E+0	5.002000E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.860000E+2	4.430000E+3	0.000000E+0	0.000000E+0	5.078066E-11
1.548660E+2	3.554000E+0	5.000100E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.840000E+2	4.420000E+3	0.000000E+0	0.000000E+0	-7.502279E-11
