




Time (Second)	Temperature (K)	Field 1 	Field 2 	Field 3 	Gate Voltage (Volt)	SR510 No. 1 (Ohm}	SR510 No. 2 (Ohm}	Empty	Empty	Leakage Current
1.250000E+0	4.382000E+0	1.070000E-1	0.000000E+0	0.000000E+0	0.000000E+0	7.645000E+1	1.850000E+2	0.000000E+0	0.000000E+0	-2.210044E-10
3.236000E+0	4.391000E+0	1.079000E-1	0.000000E+0	0.000000E+0	0.000000E+0	7.650000E+1	2.600000E+2	0.000000E+0	0.000000E+0	-2.261228E-10
5.220000E+0	4.401000E+0	1.015000E-1	0.000000E+0	0.000000E+0	0.000000E+0	7.660000E+1	2.600000E+2	0.000000E+0	0.000000E+0	-2.985847E-10
7.202000E+0	4.410000E+0	9.480000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.675000E+1	1.600000E+2	0.000000E+0	0.000000E+0	-2.936355E-10
9.185000E+0	4.419000E+0	8.880000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.695000E+1	1.250000E+2	0.000000E+0	0.000000E+0	-2.234156E-10
1.116900E+1	4.428000E+0	8.230000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.705000E+1	1.350000E+2	0.000000E+0	0.000000E+0	-2.317065E-10
1.315300E+1	4.439000E+0	7.650000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.725000E+1	1.100000E+2	0.000000E+0	0.000000E+0	-2.982886E-10
1.513500E+1	4.445000E+0	7.000000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.750000E+1	8.500000E+1	0.000000E+0	0.000000E+0	-2.855136E-10
1.711400E+1	4.452000E+0	6.330000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.775000E+1	7.500000E+1	0.000000E+0	0.000000E+0	-2.168166E-10
1.909400E+1	4.459000E+0	5.770000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.810000E+1	5.000000E+1	0.000000E+0	0.000000E+0	-2.636863E-10
2.107800E+1	4.465000E+0	5.090000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.850000E+1	3.500000E+1	0.000000E+0	0.000000E+0	-3.072564E-10
2.305700E+1	4.470000E+0	4.440000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.885000E+1	3.500000E+1	0.000000E+0	0.000000E+0	-2.409705E-10
2.503800E+1	4.475000E+0	3.860000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.930000E+1	1.000000E+1	0.000000E+0	0.000000E+0	-2.288301E-10
2.702200E+1	4.479000E+0	3.200000E-2	0.000000E+0	0.000000E+0	0.000000E+0	7.985000E+1	-5.000000E+0	0.000000E+0	0.000000E+0	-2.825949E-10
2.903000E+1	4.482000E+0	2.630000E-2	0.000000E+0	0.000000E+0	0.000000E+0	8.045000E+1	-1.000000E+1	0.000000E+0	0.000000E+0	-2.780264E-10
3.103800E+1	4.485000E+0	1.970000E-2	0.000000E+0	0.000000E+0	0.000000E+0	8.095000E+1	-3.000000E+1	0.000000E+0	0.000000E+0	-2.651668E-10
3.304300E+1	4.487000E+0	1.310000E-2	0.000000E+0	0.000000E+0	0.000000E+0	8.155000E+1	-3.500000E+1	0.000000E+0	0.000000E+0	-2.699046E-10
3.502000E+1	4.488000E+0	7.300000E-3	0.000000E+0	0.000000E+0	0.000000E+0	2.678000E+2	-5.000000E+1	0.000000E+0	0.000000E+0	-2.934663E-10
3.705300E+1	4.488000E+0	8.000000E-4	0.000000E+0	0.000000E+0	0.000000E+0	1.090000E+2	-3.000000E+1	0.000000E+0	0.000000E+0	-2.701584E-10
