




Time (Second)	Temperature (K)	Field 1 	Field 2 	Field 3 	Gate Voltage (Volt)	SR510 No. 1 (Ohm}	SR510 No. 2 (Ohm}	Empty	Empty	Leakage Current
1.000000E-1	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.840000E+2	4.420000E+3	0.000000E+0	0.000000E+0	-3.510007E-10
1.699000E+0	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.900000E-1	2.865000E+2	4.455000E+3	0.000000E+0	0.000000E+0	-1.106368E-11
3.279000E+0	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.800000E-1	3.090000E+2	4.520000E+3	0.000000E+0	0.000000E+0	2.408873E-11
4.867000E+0	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.700000E-1	3.320000E+2	4.580000E+3	0.000000E+0	0.000000E+0	-1.461735E-10
6.448000E+0	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.600000E-1	3.520000E+2	4.645000E+3	0.000000E+0	0.000000E+0	-3.226117E-10
8.066000E+0	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.500000E-1	3.695000E+2	4.710000E+3	0.000000E+0	0.000000E+0	-3.331416E-11
9.652000E+0	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.400000E-1	3.825000E+2	4.800000E+3	0.000000E+0	0.000000E+0	-5.822934E-11
1.123800E+1	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.300000E-1	3.880000E+2	4.875000E+3	0.000000E+0	0.000000E+0	-2.858943E-10
1.284200E+1	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.200000E-1	3.820000E+2	4.955000E+3	0.000000E+0	0.000000E+0	-3.150821E-10
1.442600E+1	3.554000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.100000E-1	3.720000E+2	5.025000E+3	0.000000E+0	0.000000E+0	-8.788251E-11
1.602600E+1	3.554000E+0	5.000100E+0	0.000000E+0	0.000000E+0	4.000000E-1	3.580000E+2	5.115000E+3	0.000000E+0	0.000000E+0	-1.974426E-10
1.760900E+1	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.900000E-1	3.510000E+2	5.180000E+3	0.000000E+0	0.000000E+0	-3.804080E-10
1.919400E+1	3.554000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.800000E-1	3.470000E+2	5.275000E+3	0.000000E+0	0.000000E+0	-4.276712E-10
2.080700E+1	3.554000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.700000E-1	3.460000E+2	5.350000E+3	0.000000E+0	0.000000E+0	-8.276410E-11
2.239100E+1	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.600000E-1	3.475000E+2	5.430000E+3	0.000000E+0	0.000000E+0	-2.281109E-10
2.399900E+1	3.554000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.500000E-1	3.470000E+2	5.500000E+3	0.000000E+0	0.000000E+0	-3.506199E-10
2.558900E+1	3.554000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.400000E-1	3.455000E+2	5.550000E+3	0.000000E+0	0.000000E+0	-9.706175E-11
2.717300E+1	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.300000E-1	3.410000E+2	5.615000E+3	0.000000E+0	0.000000E+0	-1.055221E-10
2.877300E+1	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.200000E-1	3.355000E+2	5.650000E+3	0.000000E+0	0.000000E+0	-4.154005E-10
3.035000E+1	3.554000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.100000E-1	3.305000E+2	5.700000E+3	0.000000E+0	0.000000E+0	-4.304638E-10
3.195800E+1	3.555000E+0	5.000100E+0	0.000000E+0	0.000000E+0	3.000000E-1	3.205000E+2	5.730000E+3	0.000000E+0	0.000000E+0	-8.242554E-11
