




Time (Second)	Temperature (K)	Field 1 	Field 2 	Field 3 	Gate Voltage (Volt)	SR510 No. 1 (Ohm}	SR510 No. 2 (Ohm}	Empty	Empty	Leakage Current
1.255000E+0	3.442000E+0	5.500000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.545000E+2	4.990000E+3	0.000000E+0	0.000000E+0	2.024292E-10
3.249000E+0	3.444000E+0	5.498900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.545000E+2	4.980000E+3	0.000000E+0	0.000000E+0	6.072068E-11
5.260000E+0	3.445000E+0	5.491600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.550000E+2	4.970000E+3	0.000000E+0	0.000000E+0	1.536561E-10
7.264000E+0	3.446000E+0	5.484800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.555000E+2	4.970000E+3	0.000000E+0	0.000000E+0	1.286982E-10
9.268000E+0	3.448000E+0	5.478700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.555000E+2	4.965000E+3	0.000000E+0	0.000000E+0	1.021336E-10
1.127300E+1	3.449000E+0	5.472000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.560000E+2	4.955000E+3	0.000000E+0	0.000000E+0	9.105022E-11
1.327800E+1	3.450000E+0	5.465000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.570000E+2	4.950000E+3	0.000000E+0	0.000000E+0	7.929110E-11
1.528200E+1	3.452000E+0	5.459200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.570000E+2	4.945000E+3	0.000000E+0	0.000000E+0	4.481510E-11
1.728500E+1	3.453000E+0	5.451900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.580000E+2	4.940000E+3	0.000000E+0	0.000000E+0	-1.055672E-11
1.929200E+1	3.454000E+0	5.445200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.580000E+2	4.925000E+3	0.000000E+0	0.000000E+0	2.544154E-11
2.130000E+1	3.456000E+0	5.439000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.580000E+2	4.920000E+3	0.000000E+0	0.000000E+0	6.668502E-11
2.330500E+1	3.457000E+0	5.432000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.585000E+2	4.915000E+3	0.000000E+0	0.000000E+0	5.006107E-11
2.531100E+1	3.458000E+0	5.425700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.585000E+2	4.905000E+3	0.000000E+0	0.000000E+0	6.143960E-11
2.731400E+1	3.460000E+0	5.419100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.595000E+2	4.900000E+3	0.000000E+0	0.000000E+0	-1.432157E-11
2.931900E+1	3.461000E+0	5.411800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.600000E+2	4.895000E+3	0.000000E+0	0.000000E+0	-1.372924E-11
3.129800E+1	3.462000E+0	5.405900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.605000E+2	4.880000E+3	0.000000E+0	0.000000E+0	-4.797577E-10
3.330600E+1	3.463000E+0	5.398800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.605000E+2	4.880000E+3	0.000000E+0	0.000000E+0	-4.708298E-10
3.531500E+1	3.465000E+0	5.392100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.605000E+2	4.875000E+3	0.000000E+0	0.000000E+0	-4.396031E-10
3.729500E+1	3.466000E+0	5.386100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.610000E+2	4.870000E+3	0.000000E+0	0.000000E+0	-1.982889E-10
3.930500E+1	3.468000E+0	5.379200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.610000E+2	4.855000E+3	0.000000E+0	0.000000E+0	-2.891516E-10
4.131000E+1	3.469000E+0	5.372100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.850000E+3	0.000000E+0	0.000000E+0	-2.651669E-10
4.329400E+1	3.470000E+0	5.366400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.850000E+3	0.000000E+0	0.000000E+0	1.418539E-10
4.527200E+1	3.471000E+0	5.359300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.845000E+3	0.000000E+0	0.000000E+0	-1.530266E-10
4.727700E+1	3.473000E+0	5.353600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.840000E+3	0.000000E+0	0.000000E+0	-1.764192E-10
4.925300E+1	3.474000E+0	5.346400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.820000E+3	0.000000E+0	0.000000E+0	-4.115076E-10
5.123200E+1	3.475000E+0	5.339600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.820000E+3	0.000000E+0	0.000000E+0	1.222688E-10
5.324200E+1	3.477000E+0	5.333500E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.820000E+3	0.000000E+0	0.000000E+0	6.101680E-11
5.522200E+1	3.478000E+0	5.326600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.800000E+3	0.000000E+0	0.000000E+0	5.234496E-11
5.720200E+1	3.480000E+0	5.319800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.795000E+3	0.000000E+0	0.000000E+0	-4.469655E-10
5.920900E+1	3.481000E+0	5.313700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.790000E+3	0.000000E+0	0.000000E+0	-4.353719E-10
6.118800E+1	3.482000E+0	5.307700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.785000E+3	0.000000E+0	0.000000E+0	-1.552687E-10
6.316800E+1	3.484000E+0	5.300600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.775000E+3	0.000000E+0	0.000000E+0	1.531907E-10
6.514800E+1	3.485000E+0	5.293900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.780000E+3	0.000000E+0	0.000000E+0	-2.997692E-10
6.715700E+1	3.486000E+0	5.287800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.630000E+2	4.775000E+3	0.000000E+0	0.000000E+0	-2.365713E-10
6.913600E+1	3.487000E+0	5.280900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.750000E+3	0.000000E+0	0.000000E+0	-3.980946E-10
7.111600E+1	3.489000E+0	5.273700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.625000E+2	4.755000E+3	0.000000E+0	0.000000E+0	8.533965E-11
7.313400E+1	3.490000E+0	5.267900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.750000E+3	0.000000E+0	0.000000E+0	-1.292957E-10
7.511400E+1	3.491000E+0	5.260800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.730000E+3	0.000000E+0	0.000000E+0	1.365668E-10
7.709500E+1	3.493000E+0	5.255000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.620000E+2	4.735000E+3	0.000000E+0	0.000000E+0	-2.982040E-10
7.910500E+1	3.494000E+0	5.247900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.610000E+2	4.725000E+3	0.000000E+0	0.000000E+0	-2.106409E-10
8.108500E+1	3.495000E+0	5.241000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.605000E+2	4.705000E+3	0.000000E+0	0.000000E+0	-3.967405E-10
8.306300E+1	3.497000E+0	5.234900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.605000E+2	4.710000E+3	0.000000E+0	0.000000E+0	8.411297E-11
8.507200E+1	3.498000E+0	5.228100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.600000E+2	4.705000E+3	0.000000E+0	0.000000E+0	4.591522E-11
8.705200E+1	3.499000E+0	5.221200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.595000E+2	4.685000E+3	0.000000E+0	0.000000E+0	1.935049E-11
8.906100E+1	3.500000E+0	5.215100E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.595000E+2	4.680000E+3	0.000000E+0	0.000000E+0	6.389314E-11
9.104500E+1	3.502000E+0	5.208300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.585000E+2	4.680000E+3	0.000000E+0	0.000000E+0	-3.552742E-10
9.302400E+1	3.503000E+0	5.201200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.580000E+2	4.670000E+3	0.000000E+0	0.000000E+0	-2.616559E-10
9.500200E+1	3.504000E+0	5.195400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.570000E+2	4.660000E+3	0.000000E+0	0.000000E+0	1.241300E-10
9.701000E+1	3.506000E+0	5.188200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.560000E+2	4.655000E+3	0.000000E+0	0.000000E+0	1.197731E-10
9.899100E+1	3.507000E+0	5.181300E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.555000E+2	4.655000E+3	0.000000E+0	0.000000E+0	-1.521384E-10
1.009700E+2	3.508000E+0	5.175200E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.550000E+2	4.635000E+3	0.000000E+0	0.000000E+0	-3.837929E-10
1.029490E+2	3.509000E+0	5.168400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.535000E+2	4.635000E+3	0.000000E+0	0.000000E+0	3.233663E-11
1.049290E+2	3.511000E+0	5.162400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.525000E+2	4.620000E+3	0.000000E+0	0.000000E+0	-5.015044E-12
1.069140E+2	3.512000E+0	5.155500E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.510000E+2	4.625000E+3	0.000000E+0	0.000000E+0	-3.610710E-10
1.088940E+2	3.513000E+0	5.149400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.500000E+2	4.610000E+3	0.000000E+0	0.000000E+0	-2.257000E-10
1.109030E+2	3.515000E+0	5.142500E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.485000E+2	4.605000E+3	0.000000E+0	0.000000E+0	-2.803530E-10
1.128810E+2	3.516000E+0	5.135400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.470000E+2	4.595000E+3	0.000000E+0	0.000000E+0	1.011609E-10
1.148600E+2	3.517000E+0	5.129600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.460000E+2	4.595000E+3	0.000000E+0	0.000000E+0	-2.067490E-10
1.168400E+2	3.518000E+0	5.122400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.445000E+2	4.575000E+3	0.000000E+0	0.000000E+0	-3.582361E-10
1.188190E+2	3.520000E+0	5.115600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.425000E+2	4.580000E+3	0.000000E+0	0.000000E+0	3.508638E-11
1.207990E+2	3.521000E+0	5.109400E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.405000E+2	4.560000E+3	0.000000E+0	0.000000E+0	-3.229941E-11
1.227790E+2	3.522000E+0	5.102600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.385000E+2	4.555000E+3	0.000000E+0	0.000000E+0	-3.859932E-10
1.247590E+2	3.524000E+0	5.096500E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.370000E+2	4.555000E+3	0.000000E+0	0.000000E+0	-1.274767E-10
1.267660E+2	3.525000E+0	5.089600E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.345000E+2	4.545000E+3	0.000000E+0	0.000000E+0	-1.312838E-10
1.287490E+2	3.526000E+0	5.082700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.325000E+2	4.530000E+3	0.000000E+0	0.000000E+0	8.271761E-11
1.307300E+2	3.528000E+0	5.076700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.295000E+2	4.530000E+3	0.000000E+0	0.000000E+0	-2.272228E-10
1.327100E+2	3.529000E+0	5.069800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.270000E+2	4.510000E+3	0.000000E+0	0.000000E+0	-3.329755E-10
1.346900E+2	3.530000E+0	5.062700E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.245000E+2	4.520000E+3	0.000000E+0	0.000000E+0	2.332654E-11
1.366730E+2	3.532000E+0	5.056900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.210000E+2	4.500000E+3	0.000000E+0	0.000000E+0	4.968304E-12
1.386490E+2	3.533000E+0	5.050800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.190000E+2	4.485000E+3	0.000000E+0	0.000000E+0	-3.642869E-10
1.406290E+2	3.534000E+0	5.043900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.155000E+2	4.485000E+3	0.000000E+0	0.000000E+0	-1.030689E-10
1.426400E+2	3.535000E+0	5.036800E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.115000E+2	4.475000E+3	0.000000E+0	0.000000E+0	-1.904631E-10
1.446230E+2	3.537000E+0	5.031000E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.075000E+2	4.470000E+3	0.000000E+0	0.000000E+0	6.457021E-11
1.466060E+2	3.537000E+0	5.023900E+0	0.000000E+0	0.000000E+0	5.000000E-1	3.035000E+2	4.460000E+3	0.000000E+0	0.000000E+0	-1.484158E-10
1.485840E+2	3.539000E+0	5.017000E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.990000E+2	4.445000E+3	0.000000E+0	0.000000E+0	-3.415226E-10
1.505640E+2	3.540000E+0	5.010900E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.950000E+2	4.445000E+3	0.000000E+0	0.000000E+0	-1.677480E-11
1.525430E+2	3.542000E+0	5.004100E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.890000E+2	4.425000E+3	0.000000E+0	0.000000E+0	-2.493883E-11
1.545270E+2	3.543000E+0	4.997200E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.840000E+2	4.425000E+3	0.000000E+0	0.000000E+0	-3.305644E-10
1.565370E+2	3.544000E+0	4.991000E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.785000E+2	4.420000E+3	0.000000E+0	0.000000E+0	-2.863174E-10
1.585210E+2	3.546000E+0	4.984100E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.725000E+2	4.400000E+3	0.000000E+0	0.000000E+0	-3.080179E-10
1.605040E+2	3.547000E+0	4.976900E+0	0.000000E+0	0.000000E+0	5.000000E-1	2.655000E+2	4.400000E+3	0.000000E+0	0.000000E+0	5.560385E-12
